client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,total_transactions,total_amount,avg_amount,ofac_matches,fatf_txn_flags,structuring_flags,rapid_movement_flags,trade_mispricing_flags,unique_counterparty_countries,client_country,composite_risk_score,risk_tier,kyc_risk_flag,sector_risk_enc,risk_score,risk_level,recommended_action
1872,"Nolan, Jordan and Walsh",Financial Institution,Casino/Gambling,High,NL,0,0,0,0,0,0.0,24,64940.83,2705.8679166666666,0,0,0,2,0,11,NL,0.0,Low,0,2,0.0014013428,Low Risk,No action required
1873,"Alexander, Reynolds and Adkins",NGO,NGO/Charity,High,SY,0,0,0,1,0,0.0,28,87452.58,3123.306428571429,0,0,0,0,0,12,SY,2.0,Low,0,2,0.005221379,Low Risk,No action required
1874,Daniels Inc,Individual,Energy/Oil,High,FR,0,0,0,0,1,0.0,28,104325.65,3725.916071428572,0,0,0,1,0,12,FR,1.5,Low,0,2,0.0024836338,Low Risk,No action required
1875,"Choi, Welch and Mitchell",Corporate,Financial Services,Medium,IR,1,0,1,1,1,0.0,28,81974.18000000001,2927.649285714286,0,0,0,0,0,11,IR,8.5,High,1,1,0.9962329,Critical,Compliance team intervention
1876,"Young, Alvarez and Zimmerman",Individual,Retail,Low,SD,0,0,0,1,0,0.0,24,44205.94,1841.9141666666667,1,1,0,0,0,12,SD,4.0,Medium,1,0,0.9979929,Critical,Compliance team intervention
1877,Smith-Wright,Individual,Crypto Exchange,High,VE,1,0,0,1,0,0.0,28,159379.03,5692.108214285714,0,0,0,4,0,12,VE,5.0,Medium,1,2,0.9809997,Critical,Compliance team intervention
1878,Mckenzie-Humphrey,Corporate,Import/Export,Medium,JP,0,0,0,0,0,0.5,33,75877.01,2299.3033333333333,0,0,0,1,0,11,JP,5.0,Medium,1,1,0.9941094,Critical,Compliance team intervention
1879,Dixon-Butler,Corporate,Energy/Oil,High,AU,0,1,0,0,1,0.0,28,177733.95,6347.641071428572,24,9,0,3,0,8,AU,52.5,Critical,1,2,0.99726164,Critical,Compliance team intervention
1880,Thompson-Jimenez,Individual,Consulting,Low,SG,0,0,0,0,0,0.0,24,47341.88,1972.5783333333327,0,0,1,1,0,10,SG,1.5,Low,0,0,0.0024389778,Low Risk,No action required
1881,Rogers-Carson,Individual,Tech,Low,SD,0,0,0,1,0,0.0,16,44300.83,2768.801875,0,0,0,0,0,10,SD,2.0,Low,0,0,0.0060121017,Low Risk,No action required
1882,Ibarra-Christian,Individual,Crypto Exchange,High,DE,0,0,0,0,0,0.0,23,253372.99,11016.21695652174,0,0,0,2,0,11,DE,0.0,Low,0,2,0.0044247448,Low Risk,No action required
1883,"Coffey, Bailey and Jones",Corporate,Financial Services,Medium,VE,0,0,0,1,1,0.0,22,34764.97,1580.2259090909092,0,0,0,0,0,13,VE,3.5,Medium,0,1,0.007843749,Low Risk,No action required
1884,"Cruz, Johnson and Mason",Corporate,Consulting,Low,IN,0,0,0,0,0,0.0,21,42253.21,2012.057619047619,0,0,0,3,0,9,IN,0.0,Low,0,0,0.0016096744,Low Risk,No action required
1885,Reynolds PLC,Financial Institution,Consulting,Low,US,0,0,0,0,0,0.0,20,34681.91,1734.0955,0,0,0,1,0,9,US,0.0,Low,0,0,0.0017539598,Low Risk,No action required
1886,Richard PLC,NGO,Tech,Low,VE,0,0,0,1,0,0.5,14,21960.66,1568.6185714285714,0,0,0,4,0,8,VE,7.0,High,1,0,0.9946457,Critical,Compliance team intervention
1887,Rogers-Martin,Corporate,Real Estate,Medium,UK,0,0,0,0,0,0.0,36,85156.9,2365.4694444444444,1,0,0,1,0,12,UK,2.0,Low,1,1,0.9979747,Critical,Compliance team intervention
1888,Ramos and Sons,Individual,Tech,Low,CH,0,0,0,0,0,0.0,17,21653.45,1273.7323529411765,0,0,0,0,0,9,CH,0.0,Low,0,0,0.0015991689,Low Risk,No action required
1889,"Williams, Lara and Rodriguez",Individual,Real Estate,Medium,UK,0,0,0,0,0,0.0,25,46420.08,1856.8032,0,0,1,0,0,13,UK,1.5,Low,0,1,0.0034855485,Low Risk,No action required
1890,Jones-Martin,Financial Institution,NGO/Charity,High,CH,0,0,0,0,0,0.0,27,186604.84,6911.2903703703705,0,0,1,3,0,13,CH,1.5,Low,0,2,0.004469982,Low Risk,No action required
1891,Ho-Ramirez,Individual,Import/Export,Medium,CN,0,0,0,0,0,0.0,23,58373.84,2537.993043478261,0,0,0,1,0,11,CN,0.0,Low,0,1,0.003124687,Low Risk,No action required
1892,"Lambert, Jackson and Wright",Corporate,Financial Services,Medium,SD,0,0,0,1,1,0.0,31,66673.71,2150.7648387096774,0,0,0,2,0,12,SD,3.5,Medium,0,1,0.0070922966,Low Risk,No action required
1893,Ford-Clay,Financial Institution,NGO/Charity,High,LB,0,0,0,0,0,0.0,28,360253.54,12866.197857142855,2,1,0,0,0,13,LB,4.0,Medium,1,2,0.9981756,Critical,Compliance team intervention
1894,"Haynes, Holland and Ayala",Corporate,Retail,Low,SY,0,0,0,1,0,0.0,28,63053.44,2251.908571428572,0,0,0,1,0,11,SY,2.0,Low,0,0,0.005125516,Low Risk,No action required
1895,Robinson-Foster,Financial Institution,Consulting,Low,AU,0,0,0,0,0,0.0,30,63764.71,2125.490333333333,0,0,0,3,0,12,AU,0.0,Low,0,0,0.0022946629,Low Risk,No action required
1896,"Stephens, Hoffman and Patterson",NGO,Energy/Oil,High,FR,0,0,0,0,1,0.0,23,94511.72,4109.205217391304,0,0,0,0,0,11,FR,1.5,Low,0,2,0.003340834,Low Risk,No action required
1897,Cain LLC,NGO,NGO/Charity,High,US,0,0,0,0,0,0.0,23,144510.43,6283.062173913043,1,0,0,0,0,12,US,2.0,Low,1,2,0.99812454,Critical,Compliance team intervention
1898,Villanueva-Lucero,Corporate,Defense/Arms,High,AF,0,0,0,0,1,0.0,27,254962.38,9443.051111111112,1,0,0,1,0,13,AF,3.5,Medium,1,2,0.9981041,Critical,Compliance team intervention
1899,West Ltd,Corporate,Financial Services,Medium,AF,1,0,0,0,1,0.0,16,51320.03,3207.501875,1,0,0,0,0,11,AF,6.5,High,1,1,0.99888664,Critical,Compliance team intervention
1900,Henderson PLC,Financial Institution,Import/Export,Medium,NL,0,0,0,0,0,0.0,22,35653.98,1620.6354545454544,2,2,0,1,0,13,NL,4.0,Medium,1,1,0.9984327,Critical,Compliance team intervention
1901,Williams-Rodriguez,NGO,Consulting,Low,SG,0,0,0,0,0,1.0,31,59419.53,1916.7590322580645,0,0,0,1,0,11,SG,10.0,High,1,0,0.9936434,Critical,Compliance team intervention
1902,Franklin Inc,Financial Institution,Defense/Arms,High,SY,0,0,0,1,1,0.0,21,47194.08,2247.337142857143,0,0,0,1,0,11,SY,3.5,Medium,0,2,0.004749936,Low Risk,No action required
1903,Nunez Ltd,Corporate,Defense/Arms,High,CH,0,0,0,0,1,0.5,32,205049.25,6407.7890625,0,0,0,0,0,12,CH,6.5,High,1,2,0.9938571,Critical,Compliance team intervention
1904,Tran-Fletcher,Individual,Retail,Low,CH,0,0,0,0,0,0.0,20,44297.47,2214.8735,1,0,0,1,0,10,CH,2.0,Low,1,0,0.99769294,Critical,Compliance team intervention
1905,Martinez-Cooper,NGO,Tech,Low,NL,0,0,0,0,0,0.0,26,47995.39,1845.9765384615384,0,0,0,0,0,11,NL,0.0,Low,0,0,0.002216262,Low Risk,No action required
1906,Thompson Group,Corporate,Real Estate,Medium,CH,0,0,0,0,0,0.0,23,56354.28,2450.1860869565216,0,0,0,2,0,11,CH,0.0,Low,0,1,0.0024508704,Low Risk,No action required
1907,"Cannon, Le and Chambers",NGO,Real Estate,Medium,CN,0,0,0,0,0,1.0,26,53337.66,2051.4484615384617,0,0,0,0,0,13,CN,10.0,High,1,1,0.9966378,Critical,Compliance team intervention
1908,Yates PLC,Financial Institution,Real Estate,Medium,KP,0,0,1,1,0,0.0,33,59285.59,1796.5330303030305,1,0,0,1,0,13,KP,6.0,High,1,1,0.9986082,Critical,Compliance team intervention
1909,"Wells, Myers and Young",Individual,Defense/Arms,High,CA,0,0,0,0,1,0.0,32,256076.49,8002.390312500001,0,0,1,1,0,13,CA,3.0,Medium,0,2,0.0042654467,Low Risk,No action required
1910,Mcclain Group,NGO,Import/Export,Medium,CH,0,0,0,0,0,0.0,29,55209.72,1903.7834482758624,2,0,0,1,0,13,CH,4.0,Medium,1,1,0.9983359,Critical,Compliance team intervention
1911,Flowers-Davis,Individual,Real Estate,Medium,AF,0,0,0,0,0,0.0,26,66642.92,2563.1892307692306,0,0,0,4,0,10,AF,0.0,Low,0,1,0.0025624414,Low Risk,No action required
1912,Hart Group,Corporate,NGO/Charity,High,SG,0,0,0,0,0,0.0,20,112068.03,5603.4015,0,0,0,0,0,10,SG,0.0,Low,0,2,0.002672982,Low Risk,No action required
1913,"Harrison, Hall and Evans",NGO,NGO/Charity,High,RU,0,0,0,1,0,0.0,24,98130.08,4088.7533333333336,0,0,0,1,0,12,RU,2.0,Low,0,2,0.009064288,Low Risk,No action required
1914,Farmer-Wolf,Financial Institution,Financial Services,Medium,JP,0,0,0,0,1,0.0,28,67016.28,2393.438571428572,1,1,0,4,0,13,JP,3.5,Medium,1,1,0.9981281,Critical,Compliance team intervention
1915,Kramer Inc,NGO,NGO/Charity,High,KP,0,0,1,1,0,0.5,28,184543.7,6590.846428571429,0,0,1,0,0,12,KP,10.5,Critical,1,2,0.9961738,Critical,Compliance team intervention
1916,Barker and Sons,Corporate,Casino/Gambling,High,AU,0,0,0,0,0,1.0,24,72384.41,3016.0170833333336,0,0,0,1,0,12,AU,10.0,High,1,2,0.9957444,Critical,Compliance team intervention
1917,"Conner, Watson and Francis",Individual,Casino/Gambling,High,VE,0,0,0,1,0,0.0,29,127256.63,4388.159655172414,0,0,0,0,0,12,VE,2.0,Low,0,2,0.0057014995,Low Risk,No action required
1918,"Mayo, Lyons and Henry",Individual,Casino/Gambling,High,AF,0,0,0,0,0,0.0,20,89793.52,4489.676,0,0,0,0,0,10,AF,0.0,Low,0,2,0.003140841,Low Risk,No action required
1919,English LLC,Financial Institution,Consulting,Low,DE,0,0,0,0,0,0.0,16,39298.62,2456.16375,0,0,0,2,0,10,DE,0.0,Low,0,0,0.0020933452,Low Risk,No action required
1920,"Gamble, Hansen and Espinoza",Financial Institution,Financial Services,Medium,AF,0,0,0,0,1,0.0,28,72844.63,2601.593928571429,0,0,0,2,0,12,AF,1.5,Low,0,1,0.0024037198,Low Risk,No action required
1921,"Williams, Alvarado and Peterson",Corporate,Import/Export,Medium,KP,0,0,1,1,0,0.5,22,35456.88,1611.6763636363637,1,0,0,2,0,12,KP,11.0,Critical,1,1,0.99848735,Critical,Compliance team intervention
1922,Holloway-Logan,Financial Institution,NGO/Charity,High,AE,0,0,0,0,0,0.0,24,113591.53,4732.980416666666,0,0,0,0,0,12,AE,0.0,Low,0,2,0.0026502083,Low Risk,No action required
1923,"Bates, Rodriguez and Navarro",Corporate,Tech,Low,AF,0,0,0,0,0,0.0,26,45794.45,1761.3249999999998,1,1,0,0,0,13,AF,2.0,Low,1,0,0.9984421,Critical,Compliance team intervention
1924,"Price, Reynolds and Cole",NGO,Import/Export,Medium,FR,0,0,0,0,0,0.0,26,46489.3,1788.0500000000002,0,0,0,0,0,12,FR,0.0,Low,0,1,0.002643612,Low Risk,No action required
1925,Bernard-Brandt,Financial Institution,Financial Services,Medium,AF,1,0,0,0,1,0.0,26,201146.71,7736.411923076923,0,0,0,2,0,11,AF,4.5,Medium,1,1,0.9966092,Critical,Compliance team intervention
1926,"Cooper, Brown and Garcia",Financial Institution,Crypto Exchange,High,AU,0,0,0,0,0,0.0,21,199805.93,9514.568095238095,0,0,0,1,0,11,AU,0.0,Low,0,2,0.0044247448,Low Risk,No action required
1927,Ibarra-Brennan,Corporate,NGO/Charity,High,FR,0,0,0,0,0,0.0,25,109352.76,4374.1104,1,0,0,0,0,14,FR,2.0,Low,1,2,0.99852437,Critical,Compliance team intervention
1928,Meadows LLC,Individual,Crypto Exchange,High,SD,0,0,0,1,0,0.0,19,166587.8,8767.77894736842,1,0,0,0,0,11,SD,4.0,Medium,1,2,0.99852294,Critical,Compliance team intervention
1929,"Cruz, Duffy and Carr",Individual,Financial Services,Medium,JP,0,0,0,0,1,0.0,29,66302.71,2286.3003448275863,1,0,0,0,0,13,JP,3.5,Medium,1,1,0.99785054,Critical,Compliance team intervention
1930,Steele Inc,Corporate,Retail,Low,FR,1,0,0,0,0,0.0,13,23480.65,1806.2038461538464,1,1,0,0,0,9,FR,5.0,Medium,1,0,0.99651295,Critical,Compliance team intervention
1931,Clarke LLC,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,23,266026.76,11566.380869565215,0,0,0,1,0,11,SG,0.0,Low,0,2,0.0044247448,Low Risk,No action required
1932,Fields Group,Corporate,Consulting,Low,DE,0,0,0,0,0,0.5,31,58310.64,1880.9883870967744,0,0,0,0,0,13,DE,5.0,Medium,1,0,0.99567944,Critical,Compliance team intervention
1933,Romero-Horn,Financial Institution,Import/Export,Medium,IR,0,0,1,1,0,0.0,31,53467.05,1724.7435483870966,0,0,0,1,0,12,IR,4.0,Medium,1,1,0.99051976,Critical,Compliance team intervention
1934,"Coffey, Hudson and Gomez",Financial Institution,Defense/Arms,High,UK,0,0,0,0,1,0.0,26,492033.69,18924.372692307694,0,0,0,1,0,9,UK,1.5,Low,0,2,0.0033160737,Low Risk,No action required
1935,"Jennings, Rose and Sharp",Corporate,Import/Export,Medium,KP,0,0,1,1,0,0.0,34,74929.47,2203.80794117647,0,0,1,3,0,12,KP,5.5,High,1,1,0.99217814,Critical,Compliance team intervention
1936,"Wilkins, Wells and Cunningham",Individual,Retail,Low,FR,0,0,0,0,0,0.0,24,56625.37,2359.3904166666666,0,0,0,0,0,11,FR,0.0,Low,0,0,0.0022937823,Low Risk,No action required
1937,Donovan-Nelson,Financial Institution,Import/Export,Medium,CH,0,0,0,0,0,0.0,23,54000.87,2347.8639130434785,0,0,0,0,0,12,CH,0.0,Low,0,1,0.0026763233,Low Risk,No action required
1938,Sandoval and Sons,NGO,Real Estate,Medium,IR,0,0,1,1,0,0.0,23,56087.740000000005,2438.597391304348,0,0,2,0,0,9,IR,7.0,High,1,1,0.9915378,Critical,Compliance team intervention
1939,"Miller, Barry and Quinn",NGO,Financial Services,Medium,SG,0,0,0,0,1,0.0,23,53602.44,2330.5408695652177,1,0,0,1,0,12,SG,3.5,Medium,1,1,0.9978999,Critical,Compliance team intervention
1940,Walsh-Smith,Individual,Import/Export,Medium,CA,0,0,0,0,0,0.0,25,40990.61,1639.6244,1,0,0,2,0,10,CA,2.0,Low,1,1,0.996902,Critical,Compliance team intervention
1941,"Grimes, Johnson and Miller",Corporate,Tech,Low,KP,0,0,1,1,0,0.0,31,74256.1,2395.358064516129,1,1,1,3,0,13,KP,7.5,High,1,0,0.9984528,Critical,Compliance team intervention
1942,Russo-Crawford,NGO,Energy/Oil,High,SY,0,0,0,1,1,0.0,17,57744.810000000005,3396.753529411765,1,0,0,1,0,11,SY,5.5,High,1,2,0.99864763,Critical,Compliance team intervention
1943,Johnson-Mclaughlin,Financial Institution,Energy/Oil,High,UK,0,0,0,0,1,0.0,35,316344.83,9038.423714285713,0,0,1,1,0,12,UK,3.0,Medium,0,2,0.003171763,Low Risk,No action required
1944,"Vasquez, Jackson and Robinson",Financial Institution,Defense/Arms,High,UK,1,0,0,0,1,0.0,24,221791.73,9241.322083333334,1,0,1,0,0,13,UK,8.0,High,1,2,0.9985966,Critical,Compliance team intervention
1945,Mccoy-Hunt,Financial Institution,Crypto Exchange,High,VE,0,0,0,1,0,0.0,25,76307.58,3052.3032000000003,0,0,0,2,0,12,VE,2.0,Low,0,2,0.0072443527,Low Risk,No action required
1946,Little and Sons,NGO,Defense/Arms,High,JP,0,0,0,0,1,0.0,21,246707.06,11747.955238095235,1,1,0,0,0,13,JP,3.5,Medium,1,2,0.9985019,Critical,Compliance team intervention
1947,Campbell Inc,Individual,NGO/Charity,High,SG,1,0,0,0,0,0.0,39,299563.74,7681.121538461538,1,0,1,1,0,13,SG,6.5,High,1,2,0.99810815,Critical,Compliance team intervention
1948,Hardy Group,Corporate,Import/Export,Medium,UK,0,0,0,0,0,0.0,22,44635.75,2028.8977272727277,0,0,0,2,0,11,UK,0.0,Low,0,1,0.0019210842,Low Risk,No action required
1949,Stevenson-Davis,Financial Institution,Real Estate,Medium,IR,0,0,1,1,0,0.0,24,52225.88,2176.0783333333334,0,0,0,3,0,13,IR,4.0,Medium,1,1,0.99443144,Critical,Compliance team intervention
1950,Franco-Coleman,NGO,Import/Export,Medium,LB,0,0,0,0,0,1.0,22,52393.27,2381.5122727272724,0,0,0,1,0,11,LB,10.0,High,1,1,0.9959369,Critical,Compliance team intervention
1951,Smith-Price,NGO,Real Estate,Medium,RU,0,0,0,1,0,0.0,30,63503.51,2116.7836666666667,0,0,0,0,0,12,RU,2.0,Low,0,1,0.0063360063,Low Risk,No action required
1952,Guerra-Brown,NGO,Crypto Exchange,High,UK,0,0,0,0,0,0.0,30,307488.24,10249.608,0,0,1,2,0,13,UK,1.5,Low,0,2,0.0044323257,Low Risk,No action required
1953,Benton-Frank,Financial Institution,Casino/Gambling,High,DE,0,0,0,0,0,0.0,22,146537.83,6660.810454545454,1,0,1,0,0,12,DE,3.5,Medium,1,2,0.998139,Critical,Compliance team intervention
1954,"Wallace, Mcgrath and Patrick",Individual,Real Estate,Medium,US,0,0,0,0,0,0.0,34,70817.95,2082.880882352941,0,0,0,3,0,14,US,0.0,Low,0,1,0.002836031,Low Risk,No action required
1955,"Graves, Lewis and Ruiz",Individual,Financial Services,Medium,LB,0,0,0,0,1,0.0,34,70297.43,2067.571470588235,0,0,0,1,0,12,LB,1.5,Low,0,1,0.0026294822,Low Risk,No action required
1956,Arias-Nunez,Financial Institution,Financial Services,Medium,UK,0,0,0,0,1,0.0,18,38000.23,2111.123888888889,0,0,0,0,0,11,UK,1.5,Low,0,1,0.0022382385,Low Risk,No action required
1957,"Nguyen, Benson and Anderson",NGO,Defense/Arms,High,IN,0,0,0,0,1,0.0,21,172096.46,8195.069523809523,0,0,0,0,0,9,IN,1.5,Low,0,2,0.0038481385,Low Risk,No action required
1958,"Kelley, Anderson and Cross",Corporate,Crypto Exchange,High,CN,0,0,0,0,0,0.0,21,141505.19999999998,6738.342857142857,1,0,0,2,0,11,CN,2.0,Low,1,2,0.99803704,Critical,Compliance team intervention
1959,Ray Group,Corporate,Retail,Low,KP,0,0,1,1,0,1.0,24,67507.65,2812.81875,1,1,0,2,0,12,KP,16.0,Critical,1,0,0.99873537,Critical,Compliance team intervention
1960,"Johnson, Blair and Munoz",NGO,Energy/Oil,High,AU,0,0,0,0,1,0.0,17,149732.22,8807.777647058823,1,1,0,0,0,11,AU,3.5,Medium,1,2,0.99810565,Critical,Compliance team intervention
1961,Rogers PLC,Financial Institution,NGO/Charity,High,RU,0,0,0,1,0,0.0,31,86855.52,2801.790967741936,0,0,0,3,0,11,RU,2.0,Low,0,2,0.0027854154,Low Risk,No action required
1962,"Scott, Smith and Walker",Corporate,Defense/Arms,High,CH,0,0,0,0,1,0.5,21,122152.89,5816.8042857142855,1,0,0,1,0,12,CH,8.5,High,1,2,0.9983209,Critical,Compliance team intervention
1963,Beltran-Hodges,Individual,Retail,Low,US,0,0,0,0,0,0.0,33,91418.11,2770.2457575757576,0,0,0,0,0,10,US,0.0,Low,0,0,0.0023018091,Low Risk,No action required
1964,Davis Ltd,Individual,Crypto Exchange,High,FR,0,0,0,0,0,0.0,27,252803.8,9363.103703703704,0,0,0,1,0,13,FR,0.0,Low,0,2,0.0045958306,Low Risk,No action required
1965,Conley Group,Corporate,Energy/Oil,High,UK,0,0,0,0,1,0.0,21,72688.62999999999,3461.363333333333,0,0,0,0,0,9,UK,1.5,Low,0,2,0.0030884042,Low Risk,No action required
1966,Stewart Group,Financial Institution,Consulting,Low,AU,0,0,0,0,0,0.0,19,56325.96,2964.5242105263155,0,0,1,0,0,10,AU,1.5,Low,0,0,0.0050019044,Low Risk,No action required
1967,Williams Ltd,Corporate,NGO/Charity,High,CN,0,0,0,0,0,0.0,30,292494.68,9749.822666666669,0,0,0,1,0,12,CN,0.0,Low,0,2,0.003258137,Low Risk,No action required
1968,Rodriguez-Smith,Financial Institution,Consulting,Low,FR,0,0,0,0,0,0.0,28,32236.18,1151.2921428571428,4,1,0,1,0,14,FR,8.0,High,1,0,0.9982691,Critical,Compliance team intervention
1969,Montoya-Hall,Individual,Consulting,Low,JP,0,0,0,0,0,0.0,27,70549.47,2612.943333333333,0,0,0,0,0,12,JP,0.0,Low,0,0,0.0024298886,Low Risk,No action required
1970,Cochran-Leblanc,Corporate,Consulting,Low,RU,0,0,0,1,0,0.5,26,50116.14,1927.543846153846,0,0,0,2,0,12,RU,7.0,High,1,0,0.9966275,Critical,Compliance team intervention
1971,Pena-Ramos,Corporate,Financial Services,Medium,VE,0,0,0,1,1,0.0,25,52714.03,2108.5612,0,0,1,1,0,11,VE,5.0,Medium,0,1,0.0077703535,Low Risk,No action required
1972,Jackson and Sons,Individual,Casino/Gambling,High,US,0,0,0,0,0,0.0,27,88137.95999999999,3264.3688888888887,0,0,1,3,0,13,US,1.5,Low,0,2,0.002958644,Low Risk,No action required
1973,Brewer and Sons,Individual,Crypto Exchange,High,CN,0,0,0,0,0,0.0,29,202314.54,6976.363448275863,0,0,0,1,0,11,CN,0.0,Low,0,2,0.0031781497,Low Risk,No action required
1974,"Evans, Knox and Hall",Financial Institution,Casino/Gambling,High,FR,0,0,0,0,0,0.0,23,103682.11,4507.917826086957,1,0,0,1,0,12,FR,2.0,Low,1,2,0.99815613,Critical,Compliance team intervention
1975,Jimenez Group,Corporate,Casino/Gambling,High,IN,0,0,0,0,0,0.5,32,61435.9,1919.871875,1,0,0,2,0,12,IN,7.0,High,1,2,0.9982614,Critical,Compliance team intervention
1976,Johnson Inc,Individual,Energy/Oil,High,IN,0,0,0,0,1,0.0,22,318342.11,14470.09590909091,0,0,0,1,0,11,IN,1.5,Low,0,2,0.00425815,Low Risk,No action required
1977,Byrd-Mcdonald,NGO,Energy/Oil,High,VE,0,0,0,1,1,0.0,31,171698.65,5538.666129032258,2,0,0,2,0,14,VE,7.5,High,1,2,0.99810326,Critical,Compliance team intervention
1978,"Taylor, Reynolds and Yoder",NGO,Consulting,Low,CN,0,0,0,0,0,0.0,26,39977.22,1537.5853846153846,1,0,0,1,0,13,CN,2.0,Low,1,0,0.9985796,Critical,Compliance team intervention
1979,Crawford and Sons,Financial Institution,Crypto Exchange,High,VE,0,0,0,1,0,0.0,26,126519.7,4866.142307692307,0,0,0,2,0,13,VE,2.0,Low,0,2,0.005247847,Low Risk,No action required
1980,Vazquez-Schmidt,NGO,Financial Services,Medium,AU,0,0,0,0,1,0.0,27,58914.86,2182.031851851852,0,0,0,0,0,13,AU,1.5,Low,0,1,0.0033546982,Low Risk,No action required
1981,Greer-Clements,Individual,NGO/Charity,High,AF,0,0,0,0,0,0.0,20,62391.810000000005,3119.5905,0,0,0,1,0,10,AF,0.0,Low,0,2,0.003054841,Low Risk,No action required
1982,Perkins PLC,NGO,Import/Export,Medium,UK,0,0,0,0,0,0.0,19,35633.41,1875.442631578948,1,1,1,1,0,13,UK,3.5,Medium,1,1,0.998473,Critical,Compliance team intervention
1983,"Walters, Baker and Frank",Individual,Financial Services,Medium,SY,0,0,0,1,1,0.0,22,39628.88,1801.3127272727272,1,0,0,1,0,13,SY,5.5,High,1,1,0.9987489,Critical,Compliance team intervention
1984,Moore-Mcneil,Financial Institution,Casino/Gambling,High,CN,0,0,0,0,0,0.0,21,142497.41999999998,6785.591428571428,0,0,0,1,0,9,CN,0.0,Low,0,2,0.0038445482,Low Risk,No action required
1985,Simon-Smith,NGO,Real Estate,Medium,FR,0,0,0,0,0,0.5,24,46828.62,1951.1925,1,0,0,0,0,10,FR,7.0,High,1,1,0.9979037,Critical,Compliance team intervention
1986,White-Williams,Corporate,Energy/Oil,High,NL,0,0,0,0,1,1.0,28,174034.31,6215.511071428571,2,1,0,1,0,15,NL,15.5,Critical,1,2,0.99852306,Critical,Compliance team intervention
1987,Powers Inc,Individual,Crypto Exchange,High,KP,0,0,1,1,0,0.0,26,301086.97,11580.268076923076,1,0,1,0,0,14,KP,7.5,High,1,2,0.99876463,Critical,Compliance team intervention
1988,"Larson, Poole and Aguirre",Corporate,Retail,Low,CA,0,0,0,0,0,0.0,19,26163.11,1377.0057894736842,0,0,0,0,0,12,CA,0.0,Low,0,0,0.0020479846,Low Risk,No action required
1989,Hughes and Sons,Corporate,Consulting,Low,NL,0,0,0,0,0,0.0,30,53399.64,1779.988,0,0,0,1,0,14,NL,0.0,Low,0,0,0.0031238045,Low Risk,No action required
1990,Goodwin-Ruiz,Individual,Crypto Exchange,High,DE,0,0,0,0,0,0.0,25,43954.99,1758.1996,0,0,0,3,0,12,DE,0.0,Low,0,2,0.0029399558,Low Risk,No action required
1991,Roman PLC,Corporate,Financial Services,Medium,CA,1,0,0,0,1,0.0,34,105810.84,3112.083529411765,0,0,1,6,0,14,CA,6.0,High,1,1,0.9860999,Critical,Compliance team intervention
1992,Yang PLC,Corporate,Casino/Gambling,High,AF,0,0,0,0,0,0.0,25,95069.49,3802.7796,1,1,0,1,0,13,AF,2.0,Low,1,2,0.9986576,Critical,Compliance team intervention
1993,Houston-Cross,NGO,Energy/Oil,High,VE,0,0,0,1,1,0.5,27,299575.16,11095.376296296296,0,0,1,3,0,10,VE,10.0,High,1,2,0.9960217,Critical,Compliance team intervention
1994,Le PLC,NGO,Defense/Arms,High,SG,0,0,0,0,1,0.0,18,46248.74,2569.374444444444,0,0,0,0,0,10,SG,1.5,Low,0,2,0.0013636657,Low Risk,No action required
1995,Johnson Inc,Individual,NGO/Charity,High,CN,0,0,0,0,0,0.0,28,141962.02,5070.072142857142,0,0,0,1,0,12,CN,0.0,Low,0,2,0.0022397926,Low Risk,No action required
1996,Thomas-Proctor,NGO,Crypto Exchange,High,SY,0,0,0,1,0,0.0,30,155965.31,5198.843666666667,2,1,0,2,0,14,SY,6.0,High,1,2,0.9981469,Critical,Compliance team intervention
1997,"Gibbs, Hardin and Torres",Corporate,Crypto Exchange,High,SY,0,0,0,1,0,0.0,27,80417.33,2978.419629629629,1,0,0,1,0,13,SY,4.0,Medium,1,2,0.9983334,Critical,Compliance team intervention
1998,Bell LLC,Individual,Retail,Low,AF,0,0,0,0,0,0.0,21,86962.37,4141.065238095238,0,0,0,0,0,11,AF,0.0,Low,0,0,0.0058524264,Low Risk,No action required
